sample_index,mean_longitude_deg_0,period_days_0,k_0,h_0,inclination_deg_0,longitude_of_ascending_node_deg_0,mass_planet_star_ratio_0,radius_planet_star_ratio_0,mean_longitude_deg_1,period_days_1,k_1,h_1,inclination_deg_1,longitude_of_ascending_node_deg_1,mass_planet_star_ratio_1,radius_planet_star_ratio_1,mean_longitude_deg_2,period_days_2,k_2,h_2,inclination_deg_2,longitude_of_ascending_node_deg_2,mass_planet_star_ratio_2,radius_planet_star_ratio_2,mass_star_m_sun,radius_star_r_sun,BJD2454900+dt
66.0,54.00000000000006,45.15358951861092,-0.032214725614746,-0.0559853743128866,90.0,0.0,6.434857151119318e-06,0.07414,210.79541822779169,85.31362850738421,0.0291053337585444,-0.0099362593457674,90.0,0.0,1.0228811875899298e-05,0.094,287.79926535928274,130.1849776097508,0.0178056933019203,-0.0077002269910372,90.0,0.0,1.7162434976084244e-05,0.10141,1.04,0.94,87.1122376567513
67.0,54.00000000000006,45.15395300122055,-0.0216061014470079,-0.0361564816529722,90.0,0.0,1.2061458945777589e-06,0.07414,212.5617130853811,85.31186488340265,0.0199329751051724,0.0028286366300528,90.0,0.0,1.121582958370016e-05,0.094,288.8933616517828,130.18656508482138,0.0123569682384029,0.0032682011672829,90.0,0.0,1.803418528821237e-05,0.10141,1.04,0.94,87.27726970361329
68.0,54.0,45.15375659950264,-0.0424928914836503,-0.0508907986048384,90.0,0.0,7.678931661217014e-06,0.07414,213.77093260921868,85.31005215388781,-0.0024318330295794,0.0032219990578762,90.0,0.0,1.0167158754132442e-05,0.094,289.9235043359365,130.18783240432504,-0.0042243886497667,0.0019592659670287,90.0,0.0,1.9782923415782293e-05,0.10141,1.04,0.94,86.96149639020335
69.0,54.00000000000006,45.153827288371005,-0.0177030064618761,-0.0206513650557369,90.0,0.0,2.47707383599527e-05,0.07414,212.6917369216674,85.31647502874492,0.0217454311393125,0.013212664471821,90.0,0.0,1.3833084722730331e-05,0.094,289.61333637764795,130.180831197448,0.0075541805613286,0.0142760963649913,90.0,0.0,2.155543472658229e-05,0.10141,1.04,0.94,87.33780155609823
70.0,54.0,45.1542628036887,-0.0107948651722068,-0.0220462533488891,90.0,0.0,1.4737313626826198e-05,0.07414,213.9867092864064,85.3140253830715,0.0138750552473005,-0.0062720807762573,90.0,0.0,1.516776954742809e-05,0.094,290.16514860070424,130.1846803384367,0.0050582878874935,-0.0015000748000078,90.0,0.0,1.7613110682320733e-05,0.10141,1.04,0.94,87.43739769107157
71.0,53.99999999999994,45.15383443738538,-0.0265420873329275,-0.0140119516726666,90.0,0.0,1.1155654580037135e-05,0.07414,213.98528971221907,85.31077922590164,0.0052574494067627,0.0255939207898581,90.0,0.0,1.3663808730337343e-05,0.094,290.1226292103101,130.18768495988238,4.438256788060618e-05,0.0225219701978157,90.0,0.0,2.4448292459770957e-05,0.10141,1.04,0.94,87.21035243302532
72.0,54.0,45.154072700595,-0.0301921099145079,-0.0595800069894848,90.0,0.0,9.709426736229488e-06,0.07414,214.02808366704772,85.31382654216385,0.0024050175755598,-0.0498125756833252,90.0,0.0,1.0772799514370358e-05,0.094,290.2873733522159,130.18431531579463,-0.0030763986943139,-0.0382024580695549,90.0,0.0,1.6545174934525644e-05,0.10141,1.04,0.94,87.14157791513558
73.0,54.0,45.15455464666076,-0.0158541902940592,-0.1102340467100333,90.0,0.0,3.908536596045184e-06,0.07414,214.53694097100012,85.31161726727284,0.0049045247792338,-0.0751493038474029,90.0,0.0,8.568963669475115e-06,0.094,290.6106375634292,130.1849922095182,-0.0009594975034428,-0.0623009645904875,90.0,0.0,1.4575596836150633e-05,0.10141,1.04,0.94,87.3460839941306
74.0,53.99999999999994,45.15426804880613,-0.013587930965783,-0.0235183199674848,90.0,0.0,5.0672107758604535e-06,0.07414,214.69427518370148,85.3126328280723,0.0058191241379294,-0.0045380469580448,90.0,0.0,1.4322719685537298e-05,0.094,290.6546005541348,130.1858886780855,-0.0002211780072353,-0.0001393942268426,90.0,0.0,2.03779519561198e-05,0.10141,1.04,0.94,87.39688709134066
75.0,53.99999999999994,45.15390890850065,-0.0367284610386844,-0.0507153465998309,90.0,0.0,6.863884423192064e-06,0.07414,213.58059510391573,85.3122174400581,0.0026397173658551,-0.0008444333282846,90.0,0.0,1.0525634320591707e-05,0.094,289.6721439279007,130.18739471368676,3.3213004153337e-05,-3.0917393162014435e-05,90.0,0.0,1.4919115721010793e-05,0.10141,1.04,0.94,87.04725701153193
76.0,54.0,45.15390629483901,-0.0159954630115735,-0.0491762069198963,90.0,0.0,9.89370949561431e-06,0.07414,212.53739245497923,85.31021726718981,0.0222525991082837,-0.0420711523542303,90.0,0.0,1.2488068315779354e-05,0.094,288.8187827972697,130.18616762752077,0.0145667092793268,-0.0326922343805925,90.0,0.0,2.7161244018464638e-05,0.10141,1.04,0.94,87.35675864235512
77.0,54.0,45.15438582818303,-0.0036215020877208,-0.0438660293117162,90.0,0.0,2.793544833842535e-06,0.07414,212.58851722410608,85.31206901692214,0.0289415024607834,-0.0299568533271814,90.0,0.0,1.1641082566968949e-05,0.094,288.40536056388515,130.18744908440723,0.0225725606767053,-0.0226434320102136,90.0,0.0,1.6099615461962627e-05,0.10141,1.04,0.94,87.54102428517263
78.0,53.99999999999994,45.15376114969436,-0.0402775159416185,-0.0337077457828862,90.0,0.0,6.176879497832148e-06,0.07414,213.67709438679572,85.31022947874294,-0.0001288161433668,-7.349424718348409e-05,90.0,0.0,1.0328046845879804e-05,0.094,289.8804043357323,130.18693889881942,-0.0029360152258077,0.0004062189973967,90.0,0.0,2.1846055158008407e-05,0.10141,1.04,0.94,87.00159060930103
79.0,54.00000000000006,45.15376795395375,-0.0308261907588861,-0.0349356948487441,90.0,0.0,1.6744532889658596e-05,0.07414,213.0219153107004,85.31697214944191,0.0114292549749663,-0.0039679579224461,90.0,0.0,1.1863051960112148e-05,0.094,289.9640999296718,130.18226383885786,-0.0003565031503146,-0.0006095708712957,90.0,0.0,1.6384746363967162e-05,0.10141,1.04,0.94,87.14081640690213
80.0,54.00000000000006,45.1540653251866,-0.0288596103003877,-0.0467941684284276,90.0,0.0,1.583354151635687e-05,0.07414,213.931564117888,85.31308104912493,0.0042389541466084,0.0003024504020528,90.0,0.0,1.05612166066633e-05,0.094,290.4065035391084,130.18506755371376,-0.0035032709414805,0.0004349936515573,90.0,0.0,1.824999709801909e-05,0.10141,1.04,0.94,87.1656197470356
81.0,53.99999999999994,45.15411126909495,-0.0243863708763992,-0.0368522526122881,90.0,0.0,1.0006239672665991e-05,0.07414,214.608857294438,85.30967895825941,0.0004801009393326,-0.0002676790771257,90.0,0.0,1.19546499108952e-05,0.094,290.4369498193087,130.18859249148423,-0.0020651525082203,4.946274966952449e-05,90.0,0.0,2.067873340164974e-05,0.10141,1.04,0.94,87.23495707378214
82.0,54.00000000000006,45.15382841029909,-0.0451927695101439,-0.0694258882370857,90.0,0.0,5.16092050127656e-06,0.07414,212.44901910581768,85.30914497377339,0.0070747215629865,-0.003704602345331,90.0,0.0,8.18218495122332e-06,0.094,288.93051288081494,130.18619955375968,0.003178149994203,-0.0046579030168275,90.0,0.0,1.9756651451814563e-05,0.10141,1.04,0.94,86.91099337595053
83.0,54.00000000000006,45.15397983759505,-0.023290098658968,-0.0321810078379298,90.0,0.0,1.0007166513398462e-05,0.07414,213.80203006482685,85.31318749071667,0.0083491038119589,0.0035050087169625,90.0,0.0,1.2981240107465426e-05,0.094,290.2143626908005,130.18595694650222,0.000265781521785,0.0044103123077761,90.0,0.0,1.875010774087784e-05,0.10141,1.04,0.94,87.25323518477111
84.0,54.0,45.153982559415184,-0.0313478515308125,-0.0804299916374463,90.0,0.0,5.361098425652174e-06,0.07414,211.3216984017917,85.31417491360587,0.0244095670788741,-0.0347071756847301,90.0,0.0,8.375403946957664e-06,0.094,288.2155472266598,130.18408778539984,0.0140364037661088,-0.0288269634514541,90.0,0.0,1.1596988003367708e-05,0.10141,1.04,0.94,87.1164197222029
85.0,54.0,45.15351027666839,-0.0746763688736164,-0.0728132251984239,90.0,0.0,2.9707596248969898e-06,0.07414,212.4093399639444,85.31110824181478,-0.0087737186020891,0.0013495698108594,90.0,0.0,7.273749861499441e-06,0.094,289.265662080354,130.18515802795096,-0.0106009597653875,-0.0005922582693266,90.0,0.0,1.6416732569406226e-05,0.10141,1.04,0.94,86.46253053694684
86.0,53.99999999999994,45.154300676140586,-0.0006280297769192,-0.0242264953010572,90.0,0.0,1.54051290439395e-05,0.07414,212.28189177477773,85.31202143455475,0.0341214896964633,0.0060023170777805,90.0,0.0,1.26107058631612e-05,0.094,288.504444421428,130.18410510436928,0.0232982707109264,0.0074396084849217,90.0,0.0,2.1081925754420358e-05,0.10141,1.04,0.94,87.58607707129335
87.0,54.00000000000006,45.15349203877214,-0.0401322670894111,-0.0435878964658621,90.0,0.0,8.034619308459504e-06,0.07414,211.59295602966228,85.31290843265035,0.0184338282147766,0.005655593304452,90.0,0.0,1.0357709910680936e-05,0.094,288.47766566307314,130.18615256263672,0.0093509275907645,0.0036925399005178,90.0,0.0,1.7609850958754423e-05,0.10141,1.04,0.94,87.00085468999148
88.0,53.99999999999994,45.15374572084463,-0.0189876919928776,-0.0525595994944164,90.0,0.0,5.268809558518241e-06,0.07414,210.88494750207872,85.31323139635077,0.0352845491530649,-0.0217773020201741,90.0,0.0,1.1023052297033206e-05,0.094,287.6038003465481,130.1853314638122,0.0241323221478055,-0.0164180446193761,90.0,0.0,1.641527040124937e-05,0.10141,1.04,0.94,87.31164023317297
89.0,54.0,45.15434271408155,-0.0188566315680744,-0.0423702000512412,90.0,0.0,1.8338613549308972e-06,0.07414,214.6944146705346,85.31186876328238,0.0026892007019466,-0.0154915660860657,90.0,0.0,1.0905186240596448e-05,0.094,290.7761341825858,130.18504337223473,-0.0032204882203108,-0.0105123085219767,90.0,0.0,2.0625448095732083e-05,0.10141,1.04,0.94,87.31498447084458
90.0,54.0,45.15351179341576,-0.0191261489737527,-0.0167544651515376,90.0,0.0,1.9099170015910514e-06,0.07414,212.2572686846712,85.31281639224503,0.0242012800664031,0.0131626415039353,90.0,0.0,1.545033220916465e-05,0.094,288.7805055831536,130.1861789811125,0.0144091626090856,0.0141603131182972,90.0,0.0,2.362257283696041e-05,0.10141,1.04,0.94,87.31815380723592
91.0,54.0,45.15427030116695,-0.0278497938086454,-0.0601893905517121,90.0,0.0,3.337376977117134e-06,0.07414,214.6133816955096,85.31058810246337,-0.0017464111267115,-0.0125319944909731,90.0,0.0,9.330596740709222e-06,0.094,290.58989711180647,130.18640178400295,-0.0048759609934467,-0.0105216784978414,90.0,0.0,1.7878777061796074e-05,0.10141,1.04,0.94,87.1758471877436
92.0,54.0,45.153865548463145,-0.0340051399178427,-0.0387941369507945,90.0,0.0,2.798282524644412e-07,0.07414,213.9594710769511,85.30811892946392,0.0006821161502312,0.0005008434665449,90.0,0.0,1.0241926629187268e-05,0.094,289.7960489673808,130.18780175115702,-2.957743750617764e-05,0.0007751898453521,90.0,0.0,2.2311921017877447e-05,0.10141,1.04,0.94,87.0932164612452
93.0,54.0,45.15401604138776,-0.0129747533040387,-0.0312295733295224,90.0,0.0,1.3488677377062289e-05,0.07414,212.9691120877648,85.31364667515905,0.0212411275501418,-0.0042714028583412,90.0,0.0,1.3596005931111684e-05,0.094,289.4974211855356,130.18441700588986,0.0101164527462163,-0.0014690034652551,90.0,0.0,1.863571482418541e-05,0.10141,1.04,0.94,87.40488818187835
94.0,53.99999999999994,45.1545281533691,-0.0190575054294156,-0.0983912875954216,90.0,0.0,4.139484761585974e-06,0.07414,213.1813990907004,85.30991944782865,0.0144610637588674,-0.0665890727212873,90.0,0.0,6.94585957931711e-06,0.094,288.90742647146345,130.18522903414433,0.012185964324336,-0.0554034426957151,90.0,0.0,1.6192753553184495e-05,0.10141,1.04,0.94,87.29778032851425
95.0,54.00000000000006,45.15346256286555,-0.0226260843536997,-0.0356795535724048,90.0,0.0,5.333887416298483e-06,0.07414,209.8849565711851,85.3123192751815,0.0420101754014894,-0.0183414151385978,90.0,0.0,1.1162522751179374e-05,0.094,286.62779087910224,130.1869280396964,0.0314079987487154,-0.0148033064979858,90.0,0.0,1.8525805946477717e-05,0.10141,1.04,0.94,87.26041977780116
96.0,53.99999999999994,45.15372861386717,-0.0271333156054105,-0.0193507684688312,90.0,0.0,1.906906994958712e-05,0.07414,213.80457771407177,85.31188098205048,0.0064957899285242,0.001387280079698,90.0,0.0,1.3630651792886513e-05,0.094,289.95874063191803,130.18662653584312,0.0012015692467724,0.0031787619736359,90.0,0.0,2.317678914787428e-05,0.10141,1.04,0.94,87.20014680368166
97.0,53.99999999999994,45.154563997715314,-0.0121281523335648,-0.0308417201864751,90.0,0.0,4.516228997056796e-06,0.07414,216.1448571444424,85.31274219466238,-0.0060051855865382,-0.0221755722399162,90.0,0.0,1.5175667979190224e-05,0.094,291.8399727588516,130.18729875542772,-0.0099266744129201,-0.0149696134564956,90.0,0.0,1.62174858376371e-05,0.10141,1.04,0.94,87.41708137030706
98.0,54.00000000000006,45.154083796424565,-0.0142979799042652,-0.0545546083600452,90.0,0.0,2.1487710213574126e-06,0.07414,213.31367160216084,85.31245900122788,0.016728059974125,-0.0391395236087429,90.0,0.0,1.243915502630684e-05,0.094,289.6159383632224,130.18485099318465,0.008294662242344,-0.0287704753614293,90.0,0.0,2.4164826866104e-05,0.10141,1.04,0.94,87.3812387512845
99.0,54.0,45.15392967295941,-0.0245474059892124,-0.0266166985619677,90.0,0.0,7.530076503882475e-06,0.07414,213.4525182884976,85.31551259823597,0.0108530939992713,-0.0043524468847196,90.0,0.0,1.2641689733826489e-05,0.094,290.17767255515633,130.18265186608633,9.529415358839023e-06,5.436055174565213e-06,90.0,0.0,1.434510794601102e-05,0.10141,1.04,0.94,87.23610042629434
100.0,54.0,45.153977920381735,-0.0153748599777241,-0.0450290435539347,90.0,0.0,1.1231607864737423e-06,0.07414,211.44086721934167,85.31238090071412,0.0317653197962655,-0.0492291171206996,90.0,0.0,1.2099243861270269e-05,0.094,288.0012381429293,130.18679904870643,0.0216539807445711,-0.0388749904650069,90.0,0.0,1.631059878459916e-05,0.10141,1.04,0.94,87.36587164716164
101.0,54.0,45.15434815032533,-0.0205210548284825,-0.0838354087272763,90.0,0.0,1.4094146491333786e-06,0.07414,214.08777586168927,85.3096810525414,0.0061838644569659,-0.0553183525870489,90.0,0.0,8.909011959722369e-06,0.094,289.7958981001577,130.18761346908295,0.0044278563730555,-0.0460202219407628,90.0,0.0,1.5909777247747252e-05,0.10141,1.04,0.94,87.28077844911934
102.0,54.0,45.15409395879175,-0.0250447213594866,-0.0318541775085856,90.0,0.0,1.6648562419139073e-05,0.07414,214.71600450676655,85.31194414705332,-0.0004156107777795,-0.0005626441996541,90.0,0.0,1.1907226194833442e-05,0.094,290.93764628294167,130.18539832036782,-0.0066929510242308,0.0006971995899505,90.0,0.0,2.240808517298213e-05,0.10141,1.04,0.94,87.2268040751549
103.0,53.99999999999994,45.1537080669261,-0.0268921539205116,-0.0576988443241341,90.0,0.0,2.6463259352334915e-06,0.07414,210.90256828541115,85.31089931054878,0.0309677084454853,-0.0148851618109779,90.0,0.0,9.92473340435906e-06,0.094,287.22020290892823,130.18814122891212,0.0247203977266832,-0.0130123551909027,90.0,0.0,1.6870746520313186e-05,0.10141,1.04,0.94,87.19225244521999
104.0,53.99999999999994,45.15390607942955,-0.0268662913048063,-0.0309609971676084,90.0,0.0,4.197764907773079e-06,0.07414,213.79998733499235,85.31146085251211,0.0060654146222387,0.0017273678529029,90.0,0.0,1.22642322543335e-05,0.094,290.25498603285973,130.18554367698653,-0.0014463205986654,0.003037283782861,90.0,0.0,2.371751785583104e-05,0.10141,1.04,0.94,87.19998790428417
105.0,53.99999999999994,45.154525263841904,-0.0085970285914026,-0.0755605016915084,90.0,0.0,1.05287058232806e-05,0.07414,213.40620464787864,85.30984868868916,0.0182506739500395,-0.0758577956476838,90.0,0.0,1.0408045607174967e-05,0.094,289.4066422877511,130.1857494668984,0.0117856383655598,-0.0615059776859015,90.0,0.0,2.0280043839023915e-05,0.10141,1.04,0.94,87.46290268359681
106.0,53.99999999999994,45.15421668710907,-0.022182656506333,-0.0360201568346444,90.0,0.0,6.650261259321577e-06,0.07414,214.96624738786804,85.3123713870881,-0.0011039496539566,-0.0019604315274414,90.0,0.0,1.2102425184337134e-05,0.094,290.8877374152572,130.18670361673324,-0.0053114048506114,-9.844473511827144e-06,90.0,0.0,1.6091928625956024e-05,0.10141,1.04,0.94,87.26848276820044
107.0,54.0,45.15369950568326,-0.0456267537589786,-0.0477854776593422,90.0,0.0,1.396244944883872e-05,0.07414,212.959382153282,85.31814737919257,0.0037453750970627,0.0010010563250054,90.0,0.0,1.0318575932573688e-05,0.094,290.14567211687813,130.18226917539252,-0.0073520585925616,0.0031036786344181,90.0,0.0,1.1677697719283308e-05,0.10141,1.04,0.94,86.91649948471188
108.0,53.99999999999994,45.154005359504986,-0.0215827914033942,-0.0274011064658796,90.0,0.0,2.025649874087617e-05,0.07414,214.15511306938905,85.31325386480584,0.0066053084931062,-0.000336045272905,90.0,0.0,1.2986350426051087e-05,0.094,290.3924754722668,130.18409809301045,-0.0007284995076932,0.0028667544611967,90.0,0.0,2.216416135936421e-05,0.10141,1.04,0.94,87.27932566997576
109.0,54.0,45.15413705476619,-0.020001647966073,-0.0399648830111304,90.0,0.0,8.094063845786508e-06,0.07414,214.2890569958384,85.3096070277291,0.0055696772363775,-0.0079412402477875,90.0,0.0,1.183646616646113e-05,0.094,290.11078373201326,130.18828870288763,0.0023104810348853,-0.0057819559176185,90.0,0.0,2.153037501654049e-05,0.10141,1.04,0.94,87.29955989165057
110.0,54.00000000000006,45.153962556361954,-0.0084074796555385,-0.0206061666492992,90.0,0.0,5.465366974822832e-06,0.07414,211.990610658923,85.310378523772,0.0318042225896692,-0.0030178220250497,90.0,0.0,1.2802740450522272e-05,0.094,288.2716876088166,130.18718264786963,0.02250065737883,-0.0013528058287616,90.0,0.0,2.3540023960017985e-05,0.10141,1.04,0.94,87.47288301163998
111.0,54.0,45.15417636231871,-0.0288854606176571,-0.0655296735648445,90.0,0.0,7.255164745025473e-06,0.07414,214.3408898074794,85.30882466199665,-7.439983421214658e-05,-0.0362282749161461,90.0,0.0,9.716903357998883e-06,0.094,290.08368200230814,130.18792993137902,-0.0008525147279059,-0.030568467022121,90.0,0.0,1.9012067017640983e-05,0.10141,1.04,0.94,87.15857023313427
112.0,53.99999999999994,45.15416000990692,-0.0252560995042764,-0.0473780829943845,90.0,0.0,8.924437185563763e-06,0.07414,214.6652570059982,85.31291271299571,-0.0002660130362281,0.000434178268426,90.0,0.0,1.0780045501286715e-05,0.094,290.9173930684902,130.18443760603262,-0.0067502203570296,0.0020933495919465,90.0,0.0,1.9596263189709667e-05,0.10141,1.04,0.94,87.22016352369202
113.0,54.0,45.15340983508867,-0.0197282164243366,-0.0509943000649723,90.0,0.0,3.1282360773598017e-06,0.07414,208.9304827473561,85.31426028280192,0.0511214237735385,-0.0326715669661067,90.0,0.0,1.0568351102908506e-05,0.094,286.34472866280333,130.18320705815967,0.0344233255241432,-0.0250480948835287,90.0,0.0,1.69947799144113e-05,0.10141,1.04,0.94,87.30041601857185
114.0,54.00000000000006,45.15372093028962,-0.0172107338252661,-0.0603200011619887,90.0,0.0,9.952221771659638e-06,0.07414,209.4135955305992,85.31449706295585,0.0477646539360144,-0.0520095063048628,90.0,0.0,9.34770905656386e-06,0.094,286.5653105498742,130.1833700355322,0.0330072008678136,-0.0422409776272416,90.0,0.0,1.7626761549222965e-05,0.10141,1.04,0.94,87.3358602279649
115.0,54.0,45.15384793701227,-0.0327703582589986,-0.0285612462072467,90.0,0.0,1.3444667914442784e-05,0.07414,214.29753999398545,85.31306653576866,-0.0009566352515354,0.0087299482921906,90.0,0.0,1.2284442590560372e-05,0.094,290.66099988481466,130.18551871203798,-0.0070655370775555,0.0088543752673949,90.0,0.0,2.109767935379537e-05,0.10141,1.04,0.94,87.1144381261272
116.0,54.0,45.15440704391,-0.011077809571401,-0.0227955061788548,90.0,0.0,8.787633280713877e-06,0.07414,215.4268656662996,85.30944164025348,0.0006304455440945,-0.0005074021007928,90.0,0.0,1.5758048787987112e-05,0.094,291.05046467898774,130.18971115526028,-0.002644219823288,0.001539750864876,90.0,0.0,2.222836594204056e-05,0.10141,1.04,0.94,87.4340965462473
117.0,54.0,45.15348267743873,-0.032819314725575,-0.0226723951589259,90.0,0.0,1.4548426361203328e-05,0.07414,211.81060351387163,85.31352064113605,0.0208441468290665,0.00905299958002,90.0,0.0,1.1838565724394286e-05,0.094,288.3267610677506,130.18639222940345,0.0135237702119003,0.0085239446584174,90.0,0.0,1.8845460808558968e-05,0.10141,1.04,0.94,87.11596219711603
118.0,54.0,45.154173889361,-0.017678799832434,-0.0448796892763424,90.0,0.0,9.18716666081434e-06,0.07414,213.1426692662763,85.31439574679196,0.0168570688410727,-0.031533194451033,90.0,0.0,1.1575573759447104e-05,0.094,289.61288617583267,130.1845488656315,0.0072449273650336,-0.023934972071443,90.0,0.0,1.3131985349528836e-05,0.10141,1.04,0.94,87.33240921582485
119.0,53.99999999999994,45.154127020665946,-0.0240468162526167,-0.0345638248156206,90.0,0.0,1.67489903062662e-05,0.07414,214.2750526116741,85.31193993795632,0.0038671774712011,-0.0026786908556621,90.0,0.0,1.1421695746097876e-05,0.094,290.4039155769548,130.18516891488284,-0.0017497736674297,-0.0006164760657297,90.0,0.0,2.117829029140988e-05,0.10141,1.04,0.94,87.24022979408883
120.0,53.99999999999994,45.15384952134435,-0.0120295885280126,-0.0415239835493752,90.0,0.0,1.986756462338308e-05,0.07414,210.59972239024515,85.31438095200333,0.0409213508245116,-0.0479964527542838,90.0,0.0,1.1762376995614971e-05,0.094,287.43878026678937,130.18318287247752,0.0275920515620011,-0.0380431411602479,90.0,0.0,2.1290357629140628e-05,0.10141,1.04,0.94,87.41622199985297
